word,times_added,times_removed,net_change,absolute_change,survival_fraction
settler,6,7,-1,13,-0.16666666666666666
voyage,6,7,-1,13,-0.16666666666666666
trans,6,7,-1,13,-0.16666666666666666
erikson,6,7,-1,13,-0.16666666666666666
years,6,7,-1,13,-0.16666666666666666
including,6,7,-1,13,-0.16666666666666666
caribbean,12,14,-2,26,-0.16666666666666666
conquest,12,14,-2,26,-0.16666666666666666
americas,58,68,-10,126,-0.1724137931034483
states,21,25,-4,46,-0.19047619047619047
indigenous,41,49,-8,90,-0.1951219512195122
nations,5,6,-1,11,-0.2
far,5,6,-1,11,-0.2
leif,5,6,-1,11,-0.2
areas,5,6,-1,11,-0.2
scale,5,6,-1,11,-0.2
neocolonialism,5,6,-1,11,-0.2
dependencies,5,6,-1,11,-0.2
atlantic,5,6,-1,11,-0.2
building,5,6,-1,11,-0.2
century,15,18,-3,33,-0.2
cultural,5,6,-1,11,-0.2
later,5,6,-1,11,-0.2
day,59,71,-12,130,-0.2033898305084746
holiday,14,17,-3,31,-0.21428571428571427
french,9,11,-2,20,-0.2222222222222222
control,9,11,-2,20,-0.2222222222222222
new,30,37,-7,67,-0.23333333333333334
africa,17,21,-4,38,-0.23529411764705882
time,4,5,-1,9,-0.25
1922,4,5,-1,9,-0.25
colonies,20,25,-5,45,-0.25
state,8,10,-2,18,-0.25
colombo,4,5,-1,9,-0.25
disastrous,4,5,-1,9,-0.25
west,4,5,-1,9,-0.25
walk,4,5,-1,9,-0.25
hart,4,5,-1,9,-0.25
celebration,4,5,-1,9,-0.25
permanent,4,5,-1,9,-0.25
2010,4,5,-1,9,-0.25
2005,4,5,-1,9,-0.25
remains,4,5,-1,9,-0.25
florida,4,5,-1,9,-0.25
united,18,23,-5,41,-0.2777777777777778
south,35,45,-10,80,-0.2857142857142857
societies,7,9,-2,16,-0.2857142857142857
died,7,9,-2,16,-0.2857142857142857
empire,20,26,-6,46,-0.3
countries,10,13,-3,23,-0.3
columbus,64,85,-21,149,-0.328125
viewed,3,4,-1,7,-0.3333333333333333
european,39,52,-13,91,-0.3333333333333333
international,3,4,-1,7,-0.3333333333333333
fought,3,4,-1,7,-0.3333333333333333
wrote,3,4,-1,7,-0.3333333333333333
refer,3,4,-1,7,-0.3333333333333333
powers,9,12,-3,21,-0.3333333333333333
seeking,3,4,-1,7,-0.3333333333333333
uruguay,3,4,-1,7,-0.3333333333333333
social,3,4,-1,7,-0.3333333333333333
unknown,3,4,-1,7,-0.3333333333333333
la,9,12,-3,21,-0.3333333333333333
broadly,3,4,-1,7,-0.3333333333333333
51,3,4,-1,7,-0.3333333333333333
recognition,3,4,-1,7,-0.3333333333333333
castile,3,4,-1,7,-0.3333333333333333
english,3,4,-1,7,-0.3333333333333333
lands,3,4,-1,7,-0.3333333333333333
15th,3,4,-1,7,-0.3333333333333333
ecuador,3,4,-1,7,-0.3333333333333333
ocean,3,4,-1,7,-0.3333333333333333
india,3,4,-1,7,-0.3333333333333333
england,3,4,-1,7,-0.3333333333333333
dakota,3,4,-1,7,-0.3333333333333333
tobago,3,4,-1,7,-0.3333333333333333
instead,3,4,-1,7,-0.3333333333333333
victoria,3,4,-1,7,-0.3333333333333333
like,6,8,-2,14,-0.3333333333333333
9th,3,4,-1,7,-0.3333333333333333
use,3,4,-1,7,-0.3333333333333333
benton,3,4,-1,7,-0.3333333333333333
millenarian,3,4,-1,7,-0.3333333333333333
colonialism,23,31,-8,54,-0.34782608695652173
europe,14,19,-5,33,-0.35714285714285715
mexico,8,11,-3,19,-0.375
celebrated,5,7,-2,12,-0.4
newfoundland,5,7,-2,12,-0.4
history,15,21,-6,36,-0.4
national,5,7,-2,12,-0.4
north,17,24,-7,41,-0.4117647058823529
western,13,19,-6,32,-0.46153846153846156
indiana,2,3,-1,5,-0.5
adopted,2,3,-1,5,-0.5
publications,2,3,-1,5,-0.5
canadian,2,3,-1,5,-0.5
includes,2,3,-1,5,-0.5
global,2,3,-1,5,-0.5
page,2,3,-1,5,-0.5
numbers,2,3,-1,5,-0.5
nation,2,3,-1,5,-0.5
mx,2,3,-1,5,-0.5
frontiers,2,3,-1,5,-0.5
suriname,2,3,-1,5,-0.5
iowa,2,3,-1,5,-0.5
24,2,3,-1,5,-0.5
space,2,3,-1,5,-0.5
muslim,2,3,-1,5,-0.5
italians,2,3,-1,5,-0.5
angeles,2,3,-1,5,-0.5
retrieved,2,3,-1,5,-0.5
result,2,3,-1,5,-0.5
outer,2,3,-1,5,-0.5
observe,2,3,-1,5,-0.5
observance,2,3,-1,5,-0.5
benefit,2,3,-1,5,-0.5
went,2,3,-1,5,-0.5
protectorate,2,3,-1,5,-0.5
geos,2,3,-1,5,-0.5
certain,2,3,-1,5,-0.5
colony,8,12,-4,20,-0.5
variety,2,3,-1,5,-0.5
2011,2,3,-1,5,-0.5
type,2,3,-1,5,-0.5
california,10,15,-5,25,-0.5
given,2,3,-1,5,-0.5
bloomington,2,3,-1,5,-0.5
exchange,2,3,-1,5,-0.5
president,2,3,-1,5,-0.5
death,2,3,-1,5,-0.5
quest,2,3,-1,5,-0.5
university,8,12,-4,20,-0.5
regions,2,3,-1,5,-0.5
organise,2,3,-1,5,-0.5
anniversary,2,3,-1,5,-0.5
1540,2,3,-1,5,-0.5
today,2,3,-1,5,-0.5
practice,2,3,-1,5,-0.5
person,2,3,-1,5,-0.5
1992,2,3,-1,5,-0.5
months,2,3,-1,5,-0.5
dehumanise,2,3,-1,5,-0.5
renamed,2,3,-1,5,-0.5
exploration,4,6,-2,10,-0.5
louisiana,2,3,-1,5,-0.5
union,2,3,-1,5,-0.5
cities,2,3,-1,5,-0.5
labor,4,6,-2,10,-0.5
paraguay,4,6,-2,10,-0.5
race,4,6,-2,10,-0.5
white,4,6,-2,10,-0.5
library,4,6,-2,10,-0.5
killed,2,3,-1,5,-0.5
civilisations,14,22,-8,36,-0.5714285714285714
indian,7,11,-4,18,-0.5714285714285714
2006,5,8,-3,13,-0.6
día,5,8,-3,13,-0.6
territories,5,8,-3,13,-0.6
texas,5,8,-3,13,-0.6
colonisation,30,49,-19,79,-0.6333333333333333
colonised,11,18,-7,29,-0.6363636363636364
did,3,5,-2,8,-0.6666666666666666
10,3,5,-2,8,-0.6666666666666666
writes,3,5,-2,8,-0.6666666666666666
colonising,9,15,-6,24,-0.6666666666666666
hands,3,5,-2,8,-0.6666666666666666
estimate,3,5,-2,8,-0.6666666666666666
development,3,5,-2,8,-0.6666666666666666
colonise,3,5,-2,8,-0.6666666666666666
del,3,5,-2,8,-0.6666666666666666
east,6,10,-4,16,-0.6666666666666666
neighbouring,3,5,-2,8,-0.6666666666666666
centre,3,5,-2,8,-0.6666666666666666
black,3,5,-2,8,-0.6666666666666666
colonisers,17,29,-12,46,-0.7058823529411765
thomas,4,7,-3,11,-0.75
civilisation,8,14,-6,22,-0.75
followed,4,7,-3,11,-0.75
imperialism,4,7,-3,11,-0.75
australia,5,9,-4,14,-0.8
1996,1,2,-1,3,-1.0
days,1,2,-1,3,-1.0
cotton,1,2,-1,3,-1.0
1979,1,2,-1,3,-1.0
legalise,1,2,-1,3,-1.0
quantity,1,2,-1,3,-1.0
requested,1,2,-1,3,-1.0
motivated,1,2,-1,3,-1.0
dissertations,1,2,-1,3,-1.0
1989,1,2,-1,3,-1.0
honoring,1,2,-1,3,-1.0
resistance,1,2,-1,3,-1.0
symbolisation,1,2,-1,3,-1.0
specific,1,2,-1,3,-1.0
case,1,2,-1,3,-1.0
fourth,1,2,-1,3,-1.0
lack,1,2,-1,3,-1.0
peru,4,8,-4,12,-1.0
conversion,1,2,-1,3,-1.0
leaving,1,2,-1,3,-1.0
mount,1,2,-1,3,-1.0
account,1,2,-1,3,-1.0
abbas,1,2,-1,3,-1.0
88,1,2,-1,3,-1.0
controlled,1,2,-1,3,-1.0
rebuilt,1,2,-1,3,-1.0
percentage,1,2,-1,3,-1.0
level,1,2,-1,3,-1.0
santo,1,2,-1,3,-1.0
motivations,1,2,-1,3,-1.0
descubrimiento,1,2,-1,3,-1.0
diaries,1,2,-1,3,-1.0
descent,1,2,-1,3,-1.0
unsuccessful,1,2,-1,3,-1.0
kansas,1,2,-1,3,-1.0
temporary,1,2,-1,3,-1.0
just,1,2,-1,3,-1.0
html,1,2,-1,3,-1.0
scandinavian,1,2,-1,3,-1.0
99,1,2,-1,3,-1.0
deliverance,1,2,-1,3,-1.0
number,1,2,-1,3,-1.0
germans,1,2,-1,3,-1.0
paid,1,2,-1,3,-1.0
acquiring,1,2,-1,3,-1.0
age,1,2,-1,3,-1.0
kevin,1,2,-1,3,-1.0
industrialisation,1,2,-1,3,-1.0
overseas,1,2,-1,3,-1.0
20th,1,2,-1,3,-1.0
predominantly,1,2,-1,3,-1.0
effects,3,6,-3,9,-1.0
modelled,1,2,-1,3,-1.0
coloniality,1,2,-1,3,-1.0
oriental,1,2,-1,3,-1.0
written,1,2,-1,3,-1.0
workers,1,2,-1,3,-1.0
district,1,2,-1,3,-1.0
eschewing,1,2,-1,3,-1.0
community,1,2,-1,3,-1.0
isabella,1,2,-1,3,-1.0
initiating,1,2,-1,3,-1.0
resources,1,2,-1,3,-1.0
civilise,1,2,-1,3,-1.0
underdeveloped,1,2,-1,3,-1.0
phoenix,1,2,-1,3,-1.0
sul,1,2,-1,3,-1.0
influenza,1,2,-1,3,-1.0
standardised,1,2,-1,3,-1.0
sexualising,1,2,-1,3,-1.0
30,1,2,-1,3,-1.0
norwegian,1,2,-1,3,-1.0
precious,1,2,-1,3,-1.0
sepulcher,1,2,-1,3,-1.0
sheehan,1,2,-1,3,-1.0
strategies,1,2,-1,3,-1.0
school,1,2,-1,3,-1.0
impose,1,2,-1,3,-1.0
immigrants,1,2,-1,3,-1.0
murdered,1,2,-1,3,-1.0
classic,1,2,-1,3,-1.0
cut,1,2,-1,3,-1.0
david,3,6,-3,9,-1.0
2003,1,2,-1,3,-1.0
mato,1,2,-1,3,-1.0
1550,1,2,-1,3,-1.0
1825,3,6,-3,9,-1.0
maine,2,4,-2,6,-1.0
los,3,6,-3,9,-1.0
places,1,2,-1,3,-1.0
metal,1,2,-1,3,-1.0
argued,1,2,-1,3,-1.0
started,2,4,-2,6,-1.0
legitimised,1,2,-1,3,-1.0
organisation,2,4,-2,6,-1.0
gained,1,2,-1,3,-1.0
beliefs,2,4,-2,6,-1.0
legitimising,2,4,-2,6,-1.0
characterised,2,4,-2,6,-1.0
concerns,1,2,-1,3,-1.0
slavery,1,2,-1,3,-1.0
lead,1,2,-1,3,-1.0
calling,1,2,-1,3,-1.0
sion,1,2,-1,3,-1.0
labour,2,4,-2,6,-1.0
accomplished,1,2,-1,3,-1.0
proquest,1,2,-1,3,-1.0
marginalisation,1,2,-1,3,-1.0
occupied,1,2,-1,3,-1.0
return,1,2,-1,3,-1.0
histories,1,2,-1,3,-1.0
holy,1,2,-1,3,-1.0
categorise,1,2,-1,3,-1.0
totalled,1,2,-1,3,-1.0
journal,3,6,-3,9,-1.0
columbia,1,2,-1,3,-1.0
behaviour,1,2,-1,3,-1.0
sent,1,2,-1,3,-1.0
21,2,4,-2,6,-1.0
asia,3,6,-3,9,-1.0
making,1,2,-1,3,-1.0
writings,1,2,-1,3,-1.0
argentina,3,6,-3,9,-1.0
example,2,4,-2,6,-1.0
attempts,1,2,-1,3,-1.0
timeline,1,2,-1,3,-1.0
capital,2,4,-2,6,-1.0
prepare,1,2,-1,3,-1.0
goa,1,2,-1,3,-1.0
minnesota,2,4,-2,6,-1.0
sovereigns,1,2,-1,3,-1.0
suit,1,2,-1,3,-1.0
el,2,4,-2,6,-1.0
widespread,1,2,-1,3,-1.0
vermont,1,2,-1,3,-1.0
theme,1,2,-1,3,-1.0
near,1,2,-1,3,-1.0
recovery,1,2,-1,3,-1.0
decolonisation,8,16,-8,24,-1.0
arabs,1,2,-1,3,-1.0
1972,1,2,-1,3,-1.0
contexts,1,2,-1,3,-1.0
ways,1,2,-1,3,-1.0
16,1,2,-1,3,-1.0
legacy,1,2,-1,3,-1.0
harbour,1,2,-1,3,-1.0
games,1,2,-1,3,-1.0
york,1,2,-1,3,-1.0
130,1,2,-1,3,-1.0
2001,1,2,-1,3,-1.0
favoured,2,4,-2,6,-1.0
gov,2,4,-2,6,-1.0
hamandi,2,4,-2,6,-1.0
iberian,2,4,-2,6,-1.0
deadly,1,2,-1,3,-1.0
presidential,1,2,-1,3,-1.0
enslaved,1,2,-1,3,-1.0
tenant,1,2,-1,3,-1.0
declared,1,2,-1,3,-1.0
losses,1,2,-1,3,-1.0
christian,2,4,-2,6,-1.0
voted,1,2,-1,3,-1.0
roanoke,1,2,-1,3,-1.0
identification,1,2,-1,3,-1.0
undertake,1,2,-1,3,-1.0
fact,1,2,-1,3,-1.0
1700,1,2,-1,3,-1.0
75,1,2,-1,3,-1.0
faith,1,2,-1,3,-1.0
emphasised,1,2,-1,3,-1.0
jerusalem,5,11,-6,16,-1.2
society,4,9,-5,13,-1.25
parts,3,7,-4,10,-1.3333333333333333
comparative,3,7,-4,10,-1.3333333333333333
power,3,7,-4,10,-1.3333333333333333
proclamation,3,7,-4,10,-1.3333333333333333
upright,4,10,-6,14,-1.5
goal,2,5,-3,7,-1.5
contemporary,2,5,-3,7,-1.5
wisconsin,2,5,-3,7,-1.5
ultimate,2,5,-3,7,-1.5
pp,2,5,-3,7,-1.5
following,2,5,-3,7,-1.5
economic,3,8,-5,11,-1.6666666666666667
2019,4,11,-7,15,-1.75
studies,4,11,-7,15,-1.75
british,5,14,-9,19,-1.8
modern,2,6,-4,8,-2.0
grosso,1,3,-2,4,-2.0
11,1,3,-2,4,-2.0
newly,1,3,-2,4,-2.0
popular,1,3,-2,4,-2.0
carol,2,6,-4,8,-2.0
delaney,2,6,-4,8,-2.0
quebec,1,3,-2,4,-2.0
term,1,3,-2,4,-2.0
degrees,1,3,-2,4,-2.0
peter,1,3,-2,4,-2.0
diseases,1,3,-2,4,-2.0
federal,1,3,-2,4,-2.0
conquer,1,3,-2,4,-2.0
massive,1,3,-2,4,-2.0
doi,1,3,-2,4,-2.0
washington,1,3,-2,4,-2.0
rafael,1,3,-2,4,-2.0
jstor,1,3,-2,4,-2.0
eventually,1,3,-2,4,-2.0
benjamin,1,4,-3,5,-3.0
county,1,4,-3,5,-3.0
2009,1,5,-4,6,-4.0
vol,1,5,-4,6,-4.0
ed,1,5,-4,6,-4.0
list,1,7,-6,8,-6.0
gold,1,8,-7,9,-7.0
