word,times_added,times_removed,net_change,absolute_change
haffkine,1,1,0,2
putatively,1,1,0,2
successful,1,1,0,2
fowl,1,1,0,2
bakker,1,1,0,2
arisona,1,1,0,2
tlaxcala,1,1,0,2
mulatta,1,1,0,2
pire,1,1,0,2
santander,1,1,0,2
brocklehurst,1,1,0,2
perception,1,1,0,2
1935,1,1,0,2
convince,1,1,0,2
chromosomes,1,1,0,2
bannon,1,1,0,2
axtell,1,1,0,2
imposition,1,1,0,2
positiveref,1,1,0,2
expansions,1,1,0,2
strengthen,1,1,0,2
judicial,1,1,0,2
debates,1,1,0,2
rum,1,1,0,2
bright,1,1,0,2
contributed,1,1,0,2
contentious,1,1,0,2
calvinists,1,1,0,2
merriam,1,1,0,2
absorbed,1,1,0,2
holdings,1,1,0,2
uittocht,1,1,0,2
22native,1,0,1,1
nonconformists,1,1,0,2
baudelaire,1,1,0,2
bonomi,1,2,-1,3
amendment,1,1,0,2
caucasus,1,1,0,2
kuril,1,1,0,2
hainan,1,2,-1,3
diorama,1,1,0,2
matt,1,1,0,2
incorrectly,1,2,-1,3
civilized,1,1,0,2
consisted,1,2,-1,3
lectures,1,1,0,2
industrial,1,2,-1,3
jesucristo,1,1,0,2
ol,1,1,0,2
lautréamont,1,1,0,2
shetlands,1,0,1,1
1400,1,1,0,2
merriman,1,1,0,2
pineapple,1,1,0,2
291,1,1,0,2
lighter,1,1,0,2
dissenters,1,0,1,1
predecessors,1,0,1,1
virtual,1,1,0,2
preserved,1,2,-1,3
decimated,1,1,0,2
kock,1,2,-1,3
compete,1,1,0,2
cheaply,1,1,0,2
385,1,1,0,2
taiwán,1,0,1,1
venture,1,1,0,2
declination,1,4,-3,5
christopher_columbus,1,1,0,2
repetition,1,1,0,2
fewer,1,1,0,2
basra,1,1,0,2
branch,1,1,0,2
decisions,1,1,0,2
chandernagor,1,1,0,2
boundary,1,1,0,2
discriminate,1,1,0,2
cbc,1,1,0,2
influx,1,1,0,2
respects,1,1,0,2
wendt,1,1,0,2
aden,1,1,0,2
round,1,1,0,2
neil,1,1,0,2
dahomey,1,1,0,2
filipino,1,1,0,2
vfnbchgc,1,1,0,2
5j9hg4jhj9,1,1,0,2
pikes,1,0,1,1
thessalonians,1,1,0,2
monks,1,2,-1,3
mickelson,1,2,-1,3
fayard,1,1,0,2
ashes,1,0,1,1
sounded,1,1,0,2
huge,1,1,0,2
bankrupt,1,1,0,2
codification,1,1,0,2
dada,1,1,0,2
shortage,1,1,0,2
wuz,1,1,0,2
developments,1,1,0,2
adygea,1,1,0,2
waylon,1,1,0,2
persian,1,1,0,2
declinationshen,1,1,0,2
678,1,1,0,2
occupied,1,2,-1,3
foothold,1,1,0,2
koplow,1,1,0,2
overwork,1,0,1,1
trek,1,1,0,2
ill,1,1,0,2
perfectly,1,0,1,1
jure,1,1,0,2
cme,1,1,0,2
benedikt,1,1,0,2
australian,1,2,-1,3
codfish,1,1,0,2
internet,1,1,0,2
promote,1,1,0,2
civilize,1,1,0,2
impulses,1,1,0,2
landfall,1,2,-1,3
croix,1,2,-1,3
frontier,1,1,0,2
galiev,1,1,0,2
ghjgjhjghjgj,1,1,0,2
lows,1,1,0,2
teams,1,1,0,2
1918,1,1,0,2
painted,1,2,-1,3
connected,1,1,0,2
caldoche,1,1,0,2
gid,1,1,0,2
drives,1,1,0,2
ceremonial,1,1,0,2
surviving,1,1,0,2
ethnologists,1,1,0,2
inequality,1,1,0,2
accessible,1,1,0,2
puritan,1,1,0,2
pray,1,1,0,2
pueblosindigenaspcn,1,0,1,1
reino,1,1,0,2
domain,1,1,0,2
ecosystem,1,1,0,2
interacted,1,1,0,2
gorée,1,1,0,2
impersonator,1,1,0,2
ct,1,1,0,2
mengrelia,1,0,1,1
drastically,1,1,0,2
police,1,1,0,2
colección,1,1,0,2
deep,1,1,0,2
designated,1,0,1,1
planet,1,1,0,2
μητρόπολις,1,1,0,2
hid,1,1,0,2
needing,1,1,0,2
disappearance,1,0,1,1
rong,1,1,0,2
listen,1,0,1,1
domingue,1,1,0,2
phenomenology,1,1,0,2
riflemen,1,1,0,2
det,1,1,0,2
bulged,1,0,1,1
deadurl,1,1,0,2
housing,1,1,0,2
exterminer,1,1,0,2
mixing,1,1,0,2
maldives,1,1,0,2
thenewstribune,1,1,0,2
sida,1,1,0,2
missions,1,1,0,2
yougov,1,2,-1,3
lin,1,1,0,2
equinoctial,1,1,0,2
ostensibly,1,2,-1,3
ciudad,1,1,0,2
von,1,2,-1,3
dutchmen,1,1,0,2
region25,1,1,0,2
nam,1,1,0,2
comprising,1,1,0,2
abolitionists,1,1,0,2
il,1,3,-2,4
vickers,1,1,0,2
disambiguation,1,1,0,2
roads,1,1,0,2
namesake,1,1,0,2
skewed,1,1,0,2
ref26,1,1,0,2
regiments,1,1,0,2
augustus,1,1,0,2
insurgent,1,0,1,1
action,1,1,0,2
abandoning,1,0,1,1
numbering,1,1,0,2
mordovia,1,1,0,2
births,1,1,0,2
evident,1,1,0,2
populationsouth,1,1,0,2
documentos,1,1,0,2
cox,1,1,0,2
populationbahamas,1,1,0,2
08,1,1,0,2
rudolf,1,2,-1,3
straits,1,1,0,2
populationbermuda,1,1,0,2
76,1,1,0,2
omission,1,1,0,2
referendum,1,1,0,2
unganda,1,1,0,2
watch,1,1,0,2
princeton,1,1,0,2
rose,1,1,0,2
79,1,1,0,2
raymond,1,1,0,2
nigers,1,1,0,2
oman,1,1,0,2
approach,1,1,0,2
genovese,1,2,-1,3
mandrills,1,1,0,2
encomenderos,1,1,0,2
manhattan,1,1,0,2
josephine,1,1,0,2
negotiating,1,1,0,2
speed,1,1,0,2
ascension,1,1,0,2
buttt,1,1,0,2
populationcanadian,1,1,0,2
carp,1,1,0,2
format,1,1,0,2
doter,1,1,0,2
equatorial,1,1,0,2
fighting,1,2,-1,3
causes,1,0,1,1
explanations,1,1,0,2
illness,1,1,0,2
degree,1,1,0,2
impede,1,1,0,2
macanese,1,1,0,2
inaugurating,1,0,1,1
pontifex,1,1,0,2
resettled,1,1,0,2
tangier,1,1,0,2
1809,1,1,0,2
prosperous,1,1,0,2
landscapes,1,1,0,2
hominoids,1,1,0,2
mahé,1,1,0,2
manyeuisieeii,1,1,0,2
lac,1,0,1,1
somalis,1,1,0,2
behrendt,1,1,0,2
southward,1,1,0,2
nus,1,1,0,2
rotation,1,0,1,1
discrete,1,1,0,2
xiv,1,2,-1,3
choice,1,0,1,1
gendered,1,1,0,2
thong,1,1,0,2
1642,1,1,0,2
slightly,1,1,0,2
discussions,1,1,0,2
1600s,1,1,0,2
l5pnhmxzxy5ffwmk9nhcrk9x7e5qqvvy,1,1,0,2
differentiating,1,1,0,2
frame,1,1,0,2
confusing,1,1,0,2
nuzzo,1,1,0,2
pleading,1,1,0,2
khanate,1,1,0,2
1510,1,2,-1,3
selling,1,1,0,2
helmet,1,2,-1,3
sarah,1,1,0,2
portugueseese,1,1,0,2
kyo,1,1,0,2
schwartz,1,1,0,2
blogs,1,1,0,2
1845,1,1,0,2
wallis,1,1,0,2
genocides,1,1,0,2
offshoot,1,1,0,2
trend,1,1,0,2
net,1,0,1,1
argues,1,2,-1,3
sagep,1,0,1,1
exception,1,0,1,1
20110820071429,1,1,0,2
hai,1,1,0,2
fagundes,1,1,0,2
latvia,1,2,-1,3
550,1,1,0,2
darwinism,1,1,0,2
praying,1,1,0,2
reestablished,1,1,0,2
mauritania,1,1,0,2
bolton,1,1,0,2
californias,1,2,-1,3
cat,1,1,0,2
mercenary,1,0,1,1
472,1,1,0,2
swords,1,0,1,1
exacting,1,1,0,2
stuart,1,1,0,2
attractive,1,1,0,2
xvii,1,1,0,2
battlefield,1,1,0,2
michigan,1,2,-1,3
750,1,1,0,2
1771,1,2,-1,3
1884,1,1,0,2
hello,1,1,0,2
hart,1,2,-1,3
carnival,1,1,0,2
mutually,1,1,0,2
burgher,1,1,0,2
sky,1,0,1,1
defects,1,1,0,2
kieranology,1,1,0,2
1807,1,1,0,2
laborer,1,1,0,2
niall,1,1,0,2
temporal,1,1,0,2
clockwise,1,2,-1,3
unfederated,1,1,0,2
cough,1,1,0,2
trained,1,1,0,2
outshone,1,0,1,1
vietnamese,1,1,0,2
discrepancies,1,1,0,2
theses,1,1,0,2
romanus,1,1,0,2
albertini,1,2,-1,3
prevailing,1,1,0,2
raimondo,1,1,0,2
subjective,1,1,0,2
statesis,1,1,0,2
nacimiento,1,1,0,2
stacy,1,1,0,2
consequential,1,1,0,2
postmodern,1,1,0,2
principles,1,1,0,2
sal,1,1,0,2
1587,1,1,0,2
fifth,1,1,0,2
rsfsr,1,1,0,2
para,1,1,0,2
speaks,1,2,-1,3
galicia,1,1,0,2
432,1,1,0,2
veinte,1,1,0,2
artillery,1,0,1,1
kbu,1,1,0,2
worldmark,1,1,0,2
constituted,1,1,0,2
interpreted,1,0,1,1
impacts,1,1,0,2
powhatan,1,1,0,2
gale,1,1,0,2
viii,1,0,1,1
hegemony,1,1,0,2
gresham,1,1,0,2
fat,1,1,0,2
welcomes,1,1,0,2
marchand,1,1,0,2
limiting,1,1,0,2
inhumane,1,1,0,2
institutional,1,1,0,2
obtain,1,1,0,2
delete,1,1,0,2
distinguished,1,1,0,2
1705,1,1,0,2
amassed,1,1,0,2
1959,1,1,0,2
midway,1,1,0,2
sector,1,1,0,2
multitudes,1,1,0,2
ness,1,2,-1,3
arrested,1,1,0,2
harold,1,1,0,2
threat,1,1,0,2
pith,1,2,-1,3
vásquez,1,1,0,2
attending,1,1,0,2
minds,1,1,0,2
price,1,1,0,2
centro,1,0,1,1
ducks,1,1,0,2
seemingly,1,1,0,2
dad,1,1,0,2
uganda,1,1,0,2
arabic,1,1,0,2
gandhi,1,1,0,2
populationuruguay,1,1,0,2
semple,1,1,0,2
spent,1,1,0,2
somerville,1,2,-1,3
552,1,1,0,2
cambodia,1,2,-1,3
dt,1,1,0,2
turkish,1,3,-2,4
livingstone,1,1,0,2
underdevelopment,1,1,0,2
areemas,1,1,0,2
ran,1,2,-1,3
partitioned,1,1,0,2
textitalic,1,1,0,2
dicatorship,1,1,0,2
iiu,1,1,0,2
1877,1,1,0,2
pantelleria,1,0,1,1
hispanola,1,1,0,2
screening,1,1,0,2
bandidate,1,1,0,2
du,1,2,-1,3
pursues,1,1,0,2
village,1,1,0,2
strait,1,1,0,2
hearts,1,1,0,2
creolisation,1,1,0,2
abolitionism,1,1,0,2
1834,1,1,0,2
win,1,1,0,2
holiday_name,1,1,0,2
kamerun,1,1,0,2
ciathumb,1,1,0,2
model,1,1,0,2
modify,1,1,0,2
1517,1,1,0,2
646,1,1,0,2
offers,1,1,0,2
consequence,1,1,0,2
orkney,1,2,-1,3
xd,1,1,0,2
adherents,1,1,0,2
azerbaijan,1,1,0,2
differentiates,1,1,0,2
told,1,1,0,2
ingen,1,1,0,2
assumption,1,1,0,2
reconquest,1,1,0,2
endangering,1,1,0,2
tend,1,1,0,2
express,1,1,0,2
replenished,1,1,0,2
favorable,1,1,0,2
abundance,1,1,0,2
progressed,1,1,0,2
filling,1,1,0,2
timeasia,1,1,0,2
distorted,1,1,0,2
1813,1,1,0,2
cameroon,1,1,0,2
essence,1,1,0,2
editing,1,1,0,2
1890,1,1,0,2
basic,1,1,0,2
nubia,1,2,-1,3
balearic,1,0,1,1
makes,1,1,0,2
starkey,1,1,0,2
van,1,1,0,2
buell,1,1,0,2
rebelled,1,1,0,2
ukrainians,1,1,0,2
serbia,1,1,0,2
apath,1,1,0,2
criminal,1,1,0,2
resettlement,1,1,0,2
soveireign,1,1,0,2
1879,1,1,0,2
velychenko,1,1,0,2
explanation,1,1,0,2
monarchs,1,2,-1,3
continentsconquistador,1,1,0,2
independentist,1,1,0,2
wealthy,1,2,-1,3
coined,1,1,0,2
stand,1,1,0,2
stemmed,1,1,0,2
1911565,1,1,0,2
phenotypes,1,1,0,2
colonist,1,4,-3,5
missionaries,1,1,0,2
canarians,1,1,0,2
1680s,1,1,0,2
35428,1,1,0,2
105,1,1,0,2
109445,1,1,0,2
awakens,1,0,1,1
root,1,1,0,2
greene,1,1,0,2
countless,1,1,0,2
instability,1,1,0,2
epic,1,1,0,2
burmese,1,1,0,2
decisiveness,1,1,0,2
1979,1,1,0,2
tadman,1,1,0,2
nicolás,1,1,0,2
annexation,1,2,-1,3
propagate,1,1,0,2
defied,1,1,0,2
discoveries,1,2,-1,3
epidemiology,1,1,0,2
armourhello,1,1,0,2
1675,1,1,0,2
wholesale,1,1,0,2
hofstadter,1,1,0,2
revelations,1,1,0,2
fairbanks,1,0,1,1
harbor,1,2,-1,3
persists,1,1,0,2
priming,1,1,0,2
programme,1,1,0,2
choices,1,1,0,2
ovando,1,1,0,2
victorious,1,1,0,2
statistics,1,1,0,2
habits,1,1,0,2
corsica,1,1,0,2
domestic,1,1,0,2
accordingly,1,1,0,2
phoenicians,1,1,0,2
unexplored,1,1,0,2
tollerated,1,1,0,2
belonged,1,1,0,2
reward,1,1,0,2
sandwich,1,1,0,2
chronology,1,1,0,2
wim,1,1,0,2
1980s,1,1,0,2
cranial,1,1,0,2
1789,1,1,0,2
ref24,1,1,0,2
fl,1,1,0,2
provisions,1,1,0,2
rewards,1,1,0,2
grover,1,1,0,2
returns,1,1,0,2
dahlias,1,1,0,2
bengal,1,1,0,2
caracterăsticas,1,0,1,1
iron,1,1,0,2
video,1,1,0,2
seizure,1,1,0,2
210px,1,0,1,1
acute,1,1,0,2
respectively,1,2,-1,3
enter,1,0,1,1
communication,1,1,0,2
atahulapa,1,1,0,2
leftists,1,1,0,2
sui,1,2,-1,3
discipline,1,1,0,2
dote,1,1,0,2
yakutia,1,1,0,2
unicef,1,0,1,1
1929,1,1,0,2
display,1,1,0,2
cheap,1,1,0,2
indigena,1,1,0,2
consented,1,1,0,2
spotted,1,0,1,1
colonizatin,1,1,0,2
profoundly,1,1,0,2
shakhrai,1,1,0,2
circumstances,1,1,0,2
isandlwana,1,2,-1,3
bes,1,1,0,2
option,1,1,0,2
modernity,1,1,0,2
bigelow,1,2,-1,3
brutality,1,1,0,2
statistical,1,1,0,2
scarce,1,1,0,2
racialism,1,1,0,2
moroccans,1,1,0,2
islandsthumb,1,1,0,2
1531,1,1,0,2
weakened,1,1,0,2
treasure,1,1,0,2
personnel,1,1,0,2
edit,1,1,0,2
purple,1,1,0,2
lebanese,1,1,0,2
stradanus,1,0,1,1
notions,1,1,0,2
philosophies,1,1,0,2
fijians,1,1,0,2
secretary,1,1,0,2
christendom,1,1,0,2
complied,1,1,0,2
prebble,1,1,0,2
iz,1,1,0,2
pouring,1,1,0,2
governed,1,1,0,2
bastiat,1,1,0,2
extremadura,1,1,0,2
opportunities,1,2,-1,3
lewis,1,1,0,2
prestige,1,1,0,2
sociocultural,1,1,0,2
1819,1,1,0,2
populationargentina,1,1,0,2
fully,1,1,0,2
lilliana,1,1,0,2
shatter,1,1,0,2
sexualizing,1,1,0,2
tomé,1,1,0,2
exclusively,1,1,0,2
reconfiguring,1,1,0,2
extensions,1,1,0,2
78,1,1,0,2
tonkinese,1,1,0,2
transition,1,1,0,2
days,1,1,0,2
technologic,1,1,0,2
yamalia,1,1,0,2
bosniak,1,1,0,2
psychological,1,1,0,2
rushed,1,0,1,1
konghk,1,1,0,2
extraordinary,1,1,0,2
marxist,1,1,0,2
girls,1,1,0,2
warfare,1,1,0,2
medicinal,1,2,-1,3
rorke,1,0,1,1
inner,1,2,-1,3
platt,1,1,0,2
proper,1,2,-1,3
pigs,1,2,-1,3
othered,1,1,0,2
223,1,1,0,2
restricted,1,2,-1,3
patrons,1,1,0,2
familiar,1,1,0,2
mughals,1,1,0,2
temporary,1,1,0,2
opera,1,1,0,2
chakravorty,1,1,0,2
htmlencyclopædia,1,1,0,2
reclaiming,1,1,0,2
muscat,1,1,0,2
willing,1,1,0,2
edgren,1,1,0,2
iberia,1,1,0,2
vulnerable,1,1,0,2
memorial,1,1,0,2
ejenenduueejeeiijjenenenibbean,1,1,0,2
guineathumb,1,1,0,2
willems,1,1,0,2
venedig,1,2,-1,3
tang,1,2,-1,3
rivalry,1,1,0,2
cows,1,1,0,2
shipbuilding,1,1,0,2
elphinstone,1,1,0,2
difficulty,1,1,0,2
1635,1,1,0,2
opinion,1,2,-1,3
frédéric,1,1,0,2
enabling,1,1,0,2
aimé,1,2,-1,3
formally,1,1,0,2
contratación,1,1,0,2
pornvikings,1,1,0,2
worth,1,1,0,2
marinersmuseum,1,1,0,2
bismarck,1,1,0,2
plane,1,2,-1,3
interact,1,1,0,2
training,1,1,0,2
unskilled,1,1,0,2
jata,1,1,0,2
grown,1,1,0,2
hgcuthjcguigcgjvhkvhkvhjvjyjgcxfhfu,1,1,0,2
cult,1,1,0,2
explores,1,1,0,2
goodling,1,1,0,2
relized,1,1,0,2
shape,1,1,0,2
rescue,1,2,-1,3
refuge,1,1,0,2
kristinsson,1,1,0,2
balkaria,1,1,0,2
sickness,1,1,0,2
est,1,1,0,2
losing,1,1,0,2
basutoland,1,1,0,2
sepoy,1,1,0,2
credited,1,1,0,2
1612,1,1,0,2
pluricontinental,1,1,0,2
mosaic,1,1,0,2
anne,1,1,0,2
rupert,1,1,0,2
samoa,1,1,0,2
pdfs,1,0,1,1
populationbarbados,1,1,0,2
populationswaziland,1,1,0,2
disregarded,1,1,0,2
sven,1,1,0,2
tobagonian,1,1,0,2
bristol,1,0,1,1
alienating,1,1,0,2
highest,1,1,0,2
1456pp,1,2,-1,3
aswan,1,0,1,1
lizcano,1,1,0,2
leyes,1,1,0,2
rails,1,1,0,2
thiijioe,1,1,0,2
permanently,1,1,0,2
extremely,1,1,0,2
hormos,1,1,0,2
afrikaans,1,1,0,2
tremendously,1,1,0,2
unable,1,1,0,2
recensement,1,1,0,2
mannerisms,1,1,0,2
cherkessia,1,1,0,2
bra,1,1,0,2
bosnia,1,1,0,2
nauru,1,2,-1,3
portuese,1,1,0,2
virulence,1,1,0,2
yale,1,1,0,2
drawn,1,1,0,2
ferguson,1,1,0,2
reinforcing,1,1,0,2
historia,1,1,0,2
lavrador,1,1,0,2
encourage,1,2,-1,3
ussr,1,1,0,2
spearheaded,1,0,1,1
exploit,1,1,0,2
guys,1,1,0,2
mercantilist,1,1,0,2
www12,1,1,0,2
concerned,1,1,0,2
homosexual,1,1,0,2
kissing,1,1,0,2
estudios,1,1,0,2
industrialization,1,1,0,2
quenpi,1,1,0,2
finance,1,1,0,2
servility,1,1,0,2
hoffman,1,2,-1,3
organised,1,1,0,2
populationturkmenistan,1,1,0,2
crisis,1,1,0,2
article219312355,1,1,0,2
busbus,1,1,0,2
ears,1,1,0,2
populationgreenland,1,1,0,2
1714,1,1,0,2
loudly,1,1,0,2
ceased,1,1,0,2
56⅔,1,0,1,1
finite,1,1,0,2
precursor,1,1,0,2
aligned,1,1,0,2
enterprise,1,1,0,2
spurred,1,1,0,2
lines,1,1,0,2
criticized,1,2,-1,3
fernandes,1,1,0,2
swan,1,1,0,2
baptista,1,1,0,2
hawaiians,1,2,-1,3
proposes,1,1,0,2
1831,1,2,-1,3
soda,1,1,0,2
unabridged,1,2,-1,3
pint,1,0,1,1
bubble,1,1,0,2
199,1,1,0,2
ellice,1,1,0,2
spinhuis,1,1,0,2
hellgrewe,1,1,0,2
chesapeake,1,1,0,2
excluding,1,1,0,2
sustaining,1,1,0,2
sahib,1,1,0,2
progressively,1,1,0,2
annamthumb,1,1,0,2
gabon,1,1,0,2
melilla,1,1,0,2
laos,1,1,0,2
chukotka,1,1,0,2
manas,1,1,0,2
tendency,1,1,0,2
323,1,1,0,2
endow,1,1,0,2
addenda,1,1,0,2
extinction,1,2,-1,3
pop24,1,1,0,2
000includes,1,1,0,2
exponentially,1,1,0,2
sulu,1,1,0,2
coming,1,1,0,2
instantly,1,1,0,2
robert,1,1,0,2
gante,1,1,0,2
vladimir,1,1,0,2
meeeeeeeeeeeeeeeee,1,1,0,2
chechnya,1,1,0,2
bombing,1,1,0,2
1560s,1,1,0,2
integral,1,1,0,2
friars,1,0,1,1
1682,1,1,0,2
naturally,1,1,0,2
organize,1,1,0,2
barbuda,1,1,0,2
uit,1,1,0,2
problems,1,1,0,2
palmyra,1,1,0,2
disrespecting,1,1,0,2
separable,1,1,0,2
merely,1,1,0,2
darkness,1,1,0,2
tiến,1,1,0,2
pjm,1,1,0,2
daman,1,1,0,2
monkkey,1,1,0,2
ellen,1,1,0,2
hokkaido,1,1,0,2
php,1,1,0,2
honour,1,1,0,2
drift,1,0,1,1
parry,1,1,0,2
subjugated,1,2,-1,3
bukhara,1,1,0,2
divine,1,0,1,1
mayo,1,1,0,2
abuse,1,2,-1,3
wwii,1,1,0,2
contrary,1,1,0,2
karafuto,1,1,0,2
pear,1,0,1,1
driscoll,1,1,0,2
sobecki,1,1,0,2
banker,1,1,0,2
lithuania,1,1,0,2
clark,1,1,0,2
federation,1,1,0,2
lindqvist,1,1,0,2
inspecting,1,1,0,2
aftermath,1,2,-1,3
fernández,1,2,-1,3
vary,1,1,0,2
cass,1,1,0,2
barbadian,1,1,0,2
luigi,1,1,0,2
werre,1,1,0,2
unpaid,1,1,0,2
brotherthumb,1,1,0,2
kristang,1,1,0,2
1840s,1,1,0,2
chicanaz,1,1,0,2
inherently,1,1,0,2
kodiak,1,1,0,2
concentrated,1,2,-1,3
soldier,1,1,0,2
mauritian,1,1,0,2
latvian,1,1,0,2
reinhard,1,1,0,2
yielded,1,1,0,2
teenagers,1,1,0,2
francophonie,1,1,0,2
1659,1,1,0,2
versus,1,1,0,2
leeward,1,1,0,2
1534,1,1,0,2
brisk,1,1,0,2
pandemics,1,2,-1,3
ready,1,1,0,2
04,1,0,1,1
reconciliation,1,2,-1,3
boodie,1,1,0,2
swept,1,1,0,2
thing,1,3,-2,4
1555,1,1,0,2
keeling,1,1,0,2
1848,1,1,0,2
1536,1,1,0,2
madagascar,1,1,0,2
thomson,1,1,0,2
huntington,1,1,0,2
hostile,1,1,0,2
joseph,1,2,-1,3
standardized,1,1,0,2
éboué,1,1,0,2
prompted,1,1,0,2
ventures,1,1,0,2
greenall,1,1,0,2
pop25,1,1,0,2
namibians,1,1,0,2
1784,1,1,0,2
informal,1,1,0,2
vigour,1,1,0,2
providing,1,1,0,2
zulu,1,1,0,2
albania,1,2,-1,3
semantically,1,1,0,2
bugged,1,1,0,2
597,1,1,0,2
scourge,1,1,0,2
metaphysics,1,1,0,2
sexual,1,1,0,2
disorientation,1,1,0,2
macau,1,1,0,2
manila,1,1,0,2
lituanian,1,2,-1,3
hankéou,1,1,0,2
spatial,1,1,0,2
captors,1,1,0,2
myos,1,1,0,2
capturers,1,1,0,2
sarson,1,1,0,2
correctness,1,2,-1,3
dun,1,1,0,2
justified,1,2,-1,3
aragon,1,1,0,2
guyanese,1,1,0,2
killer,1,1,0,2
immediately,1,1,0,2
balzac,1,1,0,2
fifteenth,1,1,0,2
prevalent,1,1,0,2
starving,1,1,0,2
considerably,1,1,0,2
comoros,1,1,0,2
columns,1,1,0,2
globalist,1,1,0,2
ruling,1,1,0,2
marginalization,1,1,0,2
andaman,1,2,-1,3
spherical,1,0,1,1
atoll,1,1,0,2
démographique,1,1,0,2
muslims,1,1,0,2
yanaon,1,1,0,2
submission,1,2,-1,3
lyal,1,1,0,2
dominance,1,1,0,2
eradicate,1,1,0,2
formidable,1,1,0,2
quarterly,1,1,0,2
dumb,1,0,1,1
penghu,1,1,0,2
robbing,1,1,0,2
meticulously,1,1,0,2
heart,1,1,0,2
standards,1,1,0,2
info,1,0,1,1
hanauisch,1,2,-1,3
mayn,1,1,0,2
spirit,1,2,-1,3
timeanddate,1,0,1,1
saturday,1,1,0,2
shut,1,1,0,2
222222,1,1,0,2
het,1,1,0,2
seychellois,1,1,0,2
colonizations,1,1,0,2
togo,1,1,0,2
populationmartinique,1,1,0,2
amish,1,1,0,2
kenneth,1,1,0,2
usage,1,1,0,2
eritreans,1,1,0,2
labelled,1,1,0,2
allow,1,1,0,2
pó,1,0,1,1
furthermore,1,1,0,2
lovejoy,1,1,0,2
denser,1,1,0,2
southerners,1,1,0,2
agitate,1,1,0,2
1908,1,1,0,2
enforces,1,1,0,2
key,1,3,-2,4
goes,1,1,0,2
ont,1,1,0,2
marxism,1,1,0,2
1615,1,1,0,2
collins,1,1,0,2
sauq,1,1,0,2
110528,1,1,0,2
strike,1,1,0,2
flat,1,1,0,2
accusations,1,1,0,2
region24,1,1,0,2
1983,1,1,0,2
bob,1,1,0,2
huffingtonpost,1,1,0,2
agreed,1,2,-1,3
restrict,1,1,0,2
sacramento,1,1,0,2
animosities,1,1,0,2
massacre,1,1,0,2
oup,1,1,0,2
dominion,1,1,0,2
1761,1,1,0,2
painting,1,2,-1,3
victories,1,1,0,2
observations,1,1,0,2
loans,1,1,0,2
knowledgeable,1,0,1,1
pondichéry,1,1,0,2
boardroom,1,1,0,2
daughter,1,1,0,2
recursos,1,1,0,2
pacăfico,1,0,1,1
rare,1,1,0,2
responsible,1,1,0,2
cavalry,1,1,0,2
guantánamo,1,1,0,2
sites,1,1,0,2
signs,1,1,0,2
trump,1,1,0,2
irish,1,1,0,2
pavla,1,1,0,2
mutterings,1,1,0,2
gun,1,1,0,2
césaire,1,4,-3,5
containing,1,2,-1,3
thirds,1,1,0,2
inegi,1,1,0,2
mari,1,1,0,2
hard,1,1,0,2
enslave,1,1,0,2
faith,1,1,0,2
tony,1,1,0,2
1690s,1,1,0,2
brains,1,1,0,2
diponegoro,1,2,-1,3
migrate,1,1,0,2
ginés,1,1,0,2
mercy,1,1,0,2
documenting,1,0,1,1
penetration,1,1,0,2
gob,1,1,0,2
persians,1,2,-1,3
finds,1,1,0,2
eng,1,1,0,2
hindu,1,1,0,2
cl,1,1,0,2
settlemente,1,1,0,2
1167,1,1,0,2
shetland,1,2,-1,3
identities,1,1,0,2
170px,1,0,1,1
guerre,1,3,-2,4
liberals,1,1,0,2
tignor,1,1,0,2
coloñial,1,1,0,2
boi,1,1,0,2
olivier,1,1,0,2
liberia,1,2,-1,3
cove,1,1,0,2
thev,1,1,0,2
bullhe,1,1,0,2
populationamerican,1,1,0,2
gaspar,1,1,0,2
terrible,1,1,0,2
heather,1,1,0,2
populationel,1,1,0,2
males,1,1,0,2
styrofoam,1,1,0,2
lithuanian,1,2,-1,3
indien,1,2,-1,3
gladstone,1,1,0,2
decreased,1,1,0,2
reaching,1,1,0,2
1620,1,1,0,2
dogs,1,2,-1,3
thälmann,1,2,-1,3
sparked,1,1,0,2
quantities,1,1,0,2
widening,1,1,0,2
freed,1,1,0,2
kyrgyz,1,1,0,2
stresses,1,1,0,2
infrastructure,1,2,-1,3
historiographies,1,1,0,2
getz,1,1,0,2
interview,1,1,0,2
ingushetia,1,1,0,2
kiple,1,1,0,2
barcelona,1,1,0,2
1684,1,1,0,2
vid,1,1,0,2
wake,1,1,0,2
sultanate,1,1,0,2
distressing,1,1,0,2
sur,1,2,-1,3
1544,1,1,0,2
ehess,1,1,0,2
operation,1,1,0,2
populationrobert,1,1,0,2
flocked,1,1,0,2
circassian,1,1,0,2
fortuny,1,1,0,2
bronze,1,1,0,2
1662,1,1,0,2
ha,1,1,0,2
mandates,1,1,0,2
anguilla,1,1,0,2
budget,1,1,0,2
cossack,1,1,0,2
pelagie,1,0,1,1
bold,1,1,0,2
centerpiece,1,1,0,2
strictly,1,1,0,2
technological,1,1,0,2
opposing,1,1,0,2
wiener,1,1,0,2
bacalhaus,1,1,0,2
obliterating,1,1,0,2
precision,1,1,0,2
systematically,1,1,0,2
1598,1,0,1,1
huguenots,1,1,0,2
prehistoric,1,1,0,2
vaccines,1,1,0,2
rebellions,1,1,0,2
butler,1,1,0,2
georges,1,1,0,2
antarctique,1,1,0,2
ideological,1,1,0,2
region26,1,1,0,2
bible,1,0,1,1
