word,times_added,times_removed,net_change,absolute_change,survival_fraction
interacted,1,1,0,2,0.0
ecosystem,1,1,0,2,0.0
domain,1,1,0,2,0.0
μητρόπολις,1,1,0,2,0.0
phoenicians,1,1,0,2,0.0
accordingly,1,1,0,2,0.0
bolton,1,1,0,2,0.0
mauritania,1,1,0,2,0.0
reestablished,1,1,0,2,0.0
praying,1,1,0,2,0.0
darwinism,1,1,0,2,0.0
550,1,1,0,2,0.0
fagundes,1,1,0,2,0.0
hai,1,1,0,2,0.0
tangier,1,1,0,2,0.0
khanate,1,1,0,2,0.0
pleading,1,1,0,2,0.0
nuzzo,1,1,0,2,0.0
confusing,1,1,0,2,0.0
rewards,1,1,0,2,0.0
provisions,1,1,0,2,0.0
fl,1,1,0,2,0.0
ref24,1,1,0,2,0.0
1789,1,1,0,2,0.0
cranial,1,1,0,2,0.0
1980s,1,1,0,2,0.0
20110820071429,1,1,0,2,0.0
1807,1,1,0,2,0.0
kieranology,1,1,0,2,0.0
defects,1,1,0,2,0.0
burgher,1,1,0,2,0.0
mutually,1,1,0,2,0.0
rsfsr,1,1,0,2,0.0
fifth,1,1,0,2,0.0
1587,1,1,0,2,0.0
trend,1,1,0,2,0.0
carnival,1,1,0,2,0.0
hello,1,1,0,2,0.0
unexplored,1,1,0,2,0.0
750,1,1,0,2,0.0
battlefield,1,1,0,2,0.0
xvii,1,1,0,2,0.0
attractive,1,1,0,2,0.0
stuart,1,1,0,2,0.0
exacting,1,1,0,2,0.0
472,1,1,0,2,0.0
cat,1,1,0,2,0.0
discrepancies,1,1,0,2,0.0
vietnamese,1,1,0,2,0.0
tollerated,1,1,0,2,0.0
1884,1,1,0,2,0.0
frame,1,1,0,2,0.0
differentiating,1,1,0,2,0.0
l5pnhmxzxy5ffwmk9nhcrk9x7e5qqvvy,1,1,0,2,0.0
1600s,1,1,0,2,0.0
discussions,1,1,0,2,0.0
slightly,1,1,0,2,0.0
1642,1,1,0,2,0.0
thong,1,1,0,2,0.0
gendered,1,1,0,2,0.0
ascension,1,1,0,2,0.0
speed,1,1,0,2,0.0
wim,1,1,0,2,0.0
josephine,1,1,0,2,0.0
manhattan,1,1,0,2,0.0
encomenderos,1,1,0,2,0.0
mandrills,1,1,0,2,0.0
somalis,1,1,0,2,0.0
manyeuisieeii,1,1,0,2,0.0
mahé,1,1,0,2,0.0
hominoids,1,1,0,2,0.0
landscapes,1,1,0,2,0.0
prosperous,1,1,0,2,0.0
1809,1,1,0,2,0.0
negotiating,1,1,0,2,0.0
chronology,1,1,0,2,0.0
sandwich,1,1,0,2,0.0
reward,1,1,0,2,0.0
belonged,1,1,0,2,0.0
discrete,1,1,0,2,0.0
nus,1,1,0,2,0.0
southward,1,1,0,2,0.0
behrendt,1,1,0,2,0.0
offshoot,1,1,0,2,0.0
genocides,1,1,0,2,0.0
wallis,1,1,0,2,0.0
illness,1,1,0,2,0.0
blogs,1,1,0,2,0.0
schwartz,1,1,0,2,0.0
kyo,1,1,0,2,0.0
portugueseese,1,1,0,2,0.0
sarah,1,1,0,2,0.0
selling,1,1,0,2,0.0
resettled,1,1,0,2,0.0
pontifex,1,1,0,2,0.0
macanese,1,1,0,2,0.0
impede,1,1,0,2,0.0
degree,1,1,0,2,0.0
1845,1,1,0,2,0.0
enriching,1,1,0,2,0.0
recount,1,1,0,2,0.0
quotas,1,1,0,2,0.0
1886,1,1,0,2,0.0
memorial,1,1,0,2,0.0
vulnerable,1,1,0,2,0.0
iberia,1,1,0,2,0.0
edgren,1,1,0,2,0.0
willing,1,1,0,2,0.0
muscat,1,1,0,2,0.0
backwards,1,1,0,2,0.0
htmlencyclopædia,1,1,0,2,0.0
chakravorty,1,1,0,2,0.0
opera,1,1,0,2,0.0
temporary,1,1,0,2,0.0
mughals,1,1,0,2,0.0
familiar,1,1,0,2,0.0
trinidadian,1,1,0,2,0.0
graham,1,1,0,2,0.0
twentieth,1,1,0,2,0.0
patriarchal,1,1,0,2,0.0
chuvashia,1,1,0,2,0.0
reclaiming,1,1,0,2,0.0
credit,1,1,0,2,0.0
1782,1,1,0,2,0.0
orders,1,1,0,2,0.0
stranger,1,1,0,2,0.0
shot,1,1,0,2,0.0
clung,1,1,0,2,0.0
yeager,1,1,0,2,0.0
sartre,1,1,0,2,0.0
vaz,1,1,0,2,0.0
patrons,1,1,0,2,0.0
223,1,1,0,2,0.0
stuarts,1,1,0,2,0.0
cobden,1,1,0,2,0.0
herzegovina,1,1,0,2,0.0
horn,1,1,0,2,0.0
populationthumb,1,1,0,2,0.0
loads,1,1,0,2,0.0
senegalsenegal,1,1,0,2,0.0
monkeys,1,1,0,2,0.0
tonality,1,1,0,2,0.0
mees,1,1,0,2,0.0
141,1,1,0,2,0.0
ifni,1,1,0,2,0.0
missing,1,1,0,2,0.0
chari,1,1,0,2,0.0
eleventh,1,1,0,2,0.0
immigrate,1,1,0,2,0.0
sleeping,1,1,0,2,0.0
print,1,1,0,2,0.0
statcan,1,1,0,2,0.0
korea,1,1,0,2,0.0
censo_2012,1,1,0,2,0.0
swiss,1,1,0,2,0.0
harley,1,1,0,2,0.0
highways,1,1,0,2,0.0
museums,1,1,0,2,0.0
overlapping,1,1,0,2,0.0
grandmaison,1,1,0,2,0.0
nurse,1,1,0,2,0.0
frederick,1,1,0,2,0.0
313,1,1,0,2,0.0
harrasment,1,1,0,2,0.0
alliances,1,1,0,2,0.0
reproductive,1,1,0,2,0.0
ashanti,1,1,0,2,0.0
397,1,1,0,2,0.0
algarves,1,1,0,2,0.0
asks,1,1,0,2,0.0
fray,1,1,0,2,0.0
arrangements,1,1,0,2,0.0
mayotte,1,1,0,2,0.0
oubangui,1,1,0,2,0.0
lindo,1,1,0,2,0.0
quarter,1,1,0,2,0.0
commodities,1,1,0,2,0.0
populationresultado,1,1,0,2,0.0
expatriation,1,1,0,2,0.0
1799,1,1,0,2,0.0
genitalia,1,1,0,2,0.0
memes,1,1,0,2,0.0
risk,1,1,0,2,0.0
hostility,1,1,0,2,0.0
constructing,1,1,0,2,0.0
vasyl,1,1,0,2,0.0
symbolic,1,1,0,2,0.0
príncipe,1,1,0,2,0.0
assembly,1,1,0,2,0.0
1931,1,1,0,2,0.0
contrarily,1,1,0,2,0.0
adjoining,1,1,0,2,0.0
nineteenth,1,1,0,2,0.0
duverger,1,1,0,2,0.0
letter,1,1,0,2,0.0
exiting,1,1,0,2,0.0
saguia,1,1,0,2,0.0
sheep,1,1,0,2,0.0
declareted,1,1,0,2,0.0
botswanabotswana,1,1,0,2,0.0
vilayet,1,1,0,2,0.0
finished,1,1,0,2,0.0
idc,1,1,0,2,0.0
protestants,1,1,0,2,0.0
rulez,1,1,0,2,0.0
effectively,1,1,0,2,0.0
spencer,1,1,0,2,0.0
pulling,1,1,0,2,0.0
waldemar,1,1,0,2,0.0
miscegenation,1,1,0,2,0.0
wilderness,1,1,0,2,0.0
dhekelia,1,1,0,2,0.0
lmao,1,1,0,2,0.0
montgomery,1,1,0,2,0.0
explicit,1,1,0,2,0.0
francis,1,1,0,2,0.0
idea_b_742708,1,1,0,2,0.0
doted,1,1,0,2,0.0
populationpuerto,1,1,0,2,0.0
conrad,1,1,0,2,0.0
romana,1,1,0,2,0.0
anthropological,1,1,0,2,0.0
hamra,1,1,0,2,0.0
volcano,1,1,0,2,0.0
vols,1,1,0,2,0.0
tunisians,1,1,0,2,0.0
1822,1,1,0,2,0.0
timor,1,1,0,2,0.0
barbarian,1,1,0,2,0.0
santervás,1,1,0,2,0.0
tezenlo,1,1,0,2,0.0
militarized,1,1,0,2,0.0
reads,1,1,0,2,0.0
love,1,1,0,2,0.0
wall,1,1,0,2,0.0
demands,1,1,0,2,0.0
countering,1,1,0,2,0.0
1655,1,1,0,2,0.0
surveillance,1,1,0,2,0.0
arthur,1,1,0,2,0.0
papua,1,1,0,2,0.0
1840,1,1,0,2,0.0
rodney,1,1,0,2,0.0
prid,1,1,0,2,0.0
nyasaland,1,1,0,2,0.0
returning,1,1,0,2,0.0
empress,1,1,0,2,0.0
sublimis,1,1,0,2,0.0
pd,1,1,0,2,0.0
gum,1,1,0,2,0.0
northwestern,1,1,0,2,0.0
alleged,1,1,0,2,0.0
viewpoint,1,1,0,2,0.0
nevisthumb,1,1,0,2,0.0
francophone,1,1,0,2,0.0
1804,1,1,0,2,0.0
ageofex,1,1,0,2,0.0
1686,1,1,0,2,0.0
punctuated,1,1,0,2,0.0
britannia,1,1,0,2,0.0
forcefully,1,1,0,2,0.0
doges,1,1,0,2,0.0
handled,1,1,0,2,0.0
exists,1,1,0,2,0.0
233,1,1,0,2,0.0
63,1,1,0,2,0.0
phonecians,1,1,0,2,0.0
guardian,1,1,0,2,0.0
renegades,1,1,0,2,0.0
1472,1,1,0,2,0.0
uzoigwe,1,1,0,2,0.0
raising,1,1,0,2,0.0
lose,1,1,0,2,0.0
adu,1,1,0,2,0.0
interesting,1,1,0,2,0.0
census2017,1,1,0,2,0.0
infantry,1,1,0,2,0.0
1823,1,1,0,2,0.0
gaulle,1,1,0,2,0.0
sunflowers,1,1,0,2,0.0
showall,1,1,0,2,0.0
glory,1,1,0,2,0.0
ports,1,1,0,2,0.0
profitable,1,1,0,2,0.0
iuytfyghfkuytfgjhcvgbgjvfctghvfmjyhcg,1,1,0,2,0.0
grp,1,1,0,2,0.0
internationalism,1,1,0,2,0.0
diu,1,1,0,2,0.0
kwantung,1,1,0,2,0.0
endowments,1,1,0,2,0.0
labuan,1,1,0,2,0.0
expansionism,1,1,0,2,0.0
ur,1,1,0,2,0.0
gt,1,1,0,2,0.0
jacques,1,1,0,2,0.0
basico,1,1,0,2,0.0
salter,1,1,0,2,0.0
neocolonial,1,1,0,2,0.0
noirs,1,1,0,2,0.0
vi,1,1,0,2,0.0
contribution,1,1,0,2,0.0
560,1,1,0,2,0.0
resided,1,1,0,2,0.0
anybody,1,1,0,2,0.0
goats,1,1,0,2,0.0
legitimized,1,1,0,2,0.0
subvert,1,1,0,2,0.0
choquette,1,1,0,2,0.0
resented,1,1,0,2,0.0
karelia,1,1,0,2,0.0
egalitarian,1,1,0,2,0.0
lana,1,1,0,2,0.0
translator,1,1,0,2,0.0
québec,1,1,0,2,0.0
año,1,1,0,2,0.0
putting,1,1,0,2,0.0
consent,1,1,0,2,0.0
cortes,1,1,0,2,0.0
demythologizing,1,1,0,2,0.0
marx,1,1,0,2,0.0
dynamic,1,1,0,2,0.0
driver,1,1,0,2,0.0
modes,1,1,0,2,0.0
sameer,1,1,0,2,0.0
revived,1,1,0,2,0.0
tannu,1,1,0,2,0.0
contended,1,1,0,2,0.0
proportion,1,1,0,2,0.0
objects,1,1,0,2,0.0
counterparts,1,1,0,2,0.0
inevitably,1,1,0,2,0.0
1902,1,1,0,2,0.0
hk,1,1,0,2,0.0
knopf,1,1,0,2,0.0
deemed,1,1,0,2,0.0
label,1,1,0,2,0.0
prohibition,1,1,0,2,0.0
exports,1,1,0,2,0.0
quintessentially,1,1,0,2,0.0
ref25,1,1,0,2,0.0
pop23,1,1,0,2,0.0
repression,1,1,0,2,0.0
firearms,1,1,0,2,0.0
boahen,1,1,0,2,0.0
hoped,1,1,0,2,0.0
invincible,1,1,0,2,0.0
goodling,1,1,0,2,0.0
explores,1,1,0,2,0.0
cult,1,1,0,2,0.0
hgcuthjcguigcgjvhkvhkvhjvjyjgcxfhfu,1,1,0,2,0.0
grown,1,1,0,2,0.0
jata,1,1,0,2,0.0
unskilled,1,1,0,2,0.0
training,1,1,0,2,0.0
interact,1,1,0,2,0.0
bismarck,1,1,0,2,0.0
marinersmuseum,1,1,0,2,0.0
relized,1,1,0,2,0.0
665,1,1,0,2,0.0
fiona,1,1,0,2,0.0
fnational,1,1,0,2,0.0
rendering,1,1,0,2,0.0
critics,1,1,0,2,0.0
schimmer,1,1,0,2,0.0
constructed,1,1,0,2,0.0
equinox,1,1,0,2,0.0
icazbalceta,1,1,0,2,0.0
ajudá,1,1,0,2,0.0
cornell,1,1,0,2,0.0
farrington,1,1,0,2,0.0
bacteria,1,1,0,2,0.0
tolerance,1,1,0,2,0.0
handbooks,1,1,0,2,0.0
shanghai,1,1,0,2,0.0
horaof,1,1,0,2,0.0
longest,1,1,0,2,0.0
steven,1,1,0,2,0.0
metropolis,1,1,0,2,0.0
eccles,1,1,0,2,0.0
magnolias,1,1,0,2,0.0
priests,1,1,0,2,0.0
estland,1,1,0,2,0.0
karachay,1,1,0,2,0.0
caught,1,1,0,2,0.0
grxgxrfhjgjyvjhcghgcccccvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvvfff,1,1,0,2,0.0
soviets,1,1,0,2,0.0
hhhhjjthe,1,1,0,2,0.0
félix,1,1,0,2,0.0
gk,1,1,0,2,0.0
taxing,1,1,0,2,0.0
intelligence,1,1,0,2,0.0
nj,1,1,0,2,0.0
taft,1,1,0,2,0.0
charges,1,1,0,2,0.0
genocide9780230615762https,1,1,0,2,0.0
dowry,1,1,0,2,0.0
purify,1,1,0,2,0.0
coatlicue,1,1,0,2,0.0
bonin,1,1,0,2,0.0
tightly,1,1,0,2,0.0
reprint,1,1,0,2,0.0
potent,1,1,0,2,0.0
effect,1,1,0,2,0.0
legalize,1,1,0,2,0.0
poq,1,1,0,2,0.0
thanak,1,1,0,2,0.0
resigned,1,1,0,2,0.0
amounted,1,1,0,2,0.0
emirate,1,1,0,2,0.0
bargaining,1,1,0,2,0.0
roughly,1,1,0,2,0.0
spur,1,1,0,2,0.0
td,1,1,0,2,0.0
armstrong,1,1,0,2,0.0
brazza,1,1,0,2,0.0
montserrat,1,1,0,2,0.0
widened,1,1,0,2,0.0
hinderaker,1,1,0,2,0.0
hogares,1,1,0,2,0.0
seceding,1,1,0,2,0.0
tlalli,1,1,0,2,0.0
isabella,1,1,0,2,0.0
risks,1,1,0,2,0.0
manaya,1,1,0,2,0.0
computers,1,1,0,2,0.0
residual,1,1,0,2,0.0
financial,1,1,0,2,0.0
outran,1,1,0,2,0.0
banking,1,1,0,2,0.0
gcristoforo,1,1,0,2,0.0
bibliography,1,1,0,2,0.0
formally,1,1,0,2,0.0
enabling,1,1,0,2,0.0
frédéric,1,1,0,2,0.0
1635,1,1,0,2,0.0
difficulty,1,1,0,2,0.0
elphinstone,1,1,0,2,0.0
shipbuilding,1,1,0,2,0.0
cows,1,1,0,2,0.0
rivalry,1,1,0,2,0.0
1600,1,1,0,2,0.0
guineathumb,1,1,0,2,0.0
ejenenduueejeeiijjenenenibbean,1,1,0,2,0.0
channel,1,1,0,2,0.0
jean,1,1,0,2,0.0
shields,1,1,0,2,0.0
rescued,1,1,0,2,0.0
household,1,1,0,2,0.0
1537,1,1,0,2,0.0
20175,1,1,0,2,0.0
populationkyrgyzstan,1,1,0,2,0.0
looked,1,1,0,2,0.0
willems,1,1,0,2,0.0
unlikely,1,1,0,2,0.0
distinctions,1,1,0,2,0.0
singapore,1,1,0,2,0.0
propagandized,1,1,0,2,0.0
trashhhhhhhhhhh,1,1,0,2,0.0
streets,1,1,0,2,0.0
annobón,1,1,0,2,0.0
togoland,1,1,0,2,0.0
wan,1,1,0,2,0.0
naya,1,1,0,2,0.0
ihsan,1,1,0,2,0.0
migrations,1,1,0,2,0.0
liberation,1,1,0,2,0.0
principality,1,1,0,2,0.0
abolition,1,1,0,2,0.0
appearances,1,1,0,2,0.0
1499,1,1,0,2,0.0
phalanx,1,1,0,2,0.0
ukraine,1,1,0,2,0.0
peoplez,1,1,0,2,0.0
equalized,1,1,0,2,0.0
passionately,1,1,0,2,0.0
rhetorical,1,1,0,2,0.0
pingas,1,1,0,2,0.0
gravity,1,1,0,2,0.0
bosma,1,1,0,2,0.0
weak,1,1,0,2,0.0
plummeted,1,1,0,2,0.0
merciless,1,1,0,2,0.0
caballeros,1,1,0,2,0.0
murder,1,1,0,2,0.0
azevedo,1,1,0,2,0.0
send,1,1,0,2,0.0
evangelization,1,1,0,2,0.0
375,1,1,0,2,0.0
oro,1,1,0,2,0.0
retelling,1,1,0,2,0.0
1920,1,1,0,2,0.0
crossed,1,1,0,2,0.0
capitalists,1,1,0,2,0.0
thrives,1,1,0,2,0.0
repartimientos,1,1,0,2,0.0
beneficial,1,1,0,2,0.0
tonkin,1,1,0,2,0.0
efficiency,1,1,0,2,0.0
pace,1,1,0,2,0.0
450,1,1,0,2,0.0
pseudo,1,1,0,2,0.0
1629,1,1,0,2,0.0
edition,1,1,0,2,0.0
balkans,1,1,0,2,0.0
allotted,1,1,0,2,0.0
bandeirantes,1,1,0,2,0.0
komithumb,1,1,0,2,0.0
bookrethinking,1,1,0,2,0.0
fuxufifydihjdtsufkchxufkbkcj,1,1,0,2,0.0
inconsistent,1,1,0,2,0.0
doubts,1,1,0,2,0.0
pintatook,1,1,0,2,0.0
emphasized,1,1,0,2,0.0
volta,1,1,0,2,0.0
madeira,1,1,0,2,0.0
edits,1,1,0,2,0.0
khakassia,1,1,0,2,0.0
pethwick,1,1,0,2,0.0
destinations,1,1,0,2,0.0
drugs,1,1,0,2,0.0
quinientos,1,1,0,2,0.0
cooper,1,1,0,2,0.0
phrenology,1,1,0,2,0.0
quinto,1,1,0,2,0.0
entering,1,1,0,2,0.0
eastward,1,1,0,2,0.0
lagstaff,1,1,0,2,0.0
pop26,1,1,0,2,0.0
burdensome,1,1,0,2,0.0
soviet,1,1,0,2,0.0
relinquish,1,1,0,2,0.0
vizcaya,1,1,0,2,0.0
oceanin,1,1,0,2,0.0
repatriated,1,1,0,2,0.0
antibodies,1,1,0,2,0.0
jerk,1,1,0,2,0.0
akrotiri,1,1,0,2,0.0
armenia,1,1,0,2,0.0
hypothesized,1,1,0,2,0.0
muni,1,1,0,2,0.0
egyptians,1,1,0,2,0.0
399,1,1,0,2,0.0
heinemann,1,1,0,2,0.0
disaster,1,1,0,2,0.0
nstead,1,1,0,2,0.0
cagiano,1,1,0,2,0.0
koreans,1,1,0,2,0.0
plays,1,1,0,2,0.0
southwest,1,1,0,2,0.0
brutes,1,1,0,2,0.0
mutated,1,1,0,2,0.0
lane,1,1,0,2,0.0
suppression,1,1,0,2,0.0
castrated,1,1,0,2,0.0
beautiful,1,1,0,2,0.0
persons,1,1,0,2,0.0
joaquín,1,1,0,2,0.0
vivienda,1,1,0,2,0.0
predominant,1,1,0,2,0.0
cul,1,1,0,2,0.0
quantifiable,1,1,0,2,0.0
petringa,1,1,0,2,0.0
direction,1,1,0,2,0.0
whilst,1,1,0,2,0.0
fdadavbdw32321qttr76frgfgfszdxvhcfjggdfdsxvbv,1,1,0,2,0.0
legislative,1,1,0,2,0.0
columbia,1,1,0,2,0.0
relieving,1,1,0,2,0.0
biologists,1,1,0,2,0.0
misconception,1,1,0,2,0.0
innocent,1,1,0,2,0.0
tricontinental,1,1,0,2,0.0
unquestionably,1,1,0,2,0.0
intensification,1,1,0,2,0.0
bolsters,1,1,0,2,0.0
stuchtey,1,1,0,2,0.0
buryatiathumb,1,1,0,2,0.0
fantasy,1,1,0,2,0.0
canal,1,1,0,2,0.0
equipping,1,1,0,2,0.0
baboons,1,1,0,2,0.0
incapable,1,1,0,2,0.0
varilla,1,1,0,2,0.0
prestige,1,1,0,2,0.0
lewis,1,1,0,2,0.0
extremadura,1,1,0,2,0.0
bastiat,1,1,0,2,0.0
governed,1,1,0,2,0.0
pouring,1,1,0,2,0.0
iz,1,1,0,2,0.0
prebble,1,1,0,2,0.0
complied,1,1,0,2,0.0
christendom,1,1,0,2,0.0
serve,1,1,0,2,0.0
rebecca,1,1,0,2,0.0
wives,1,1,0,2,0.0
taxation,1,1,0,2,0.0
uploads,1,1,0,2,0.0
concessions,1,1,0,2,0.0
theorists,1,1,0,2,0.0
sacrificial,1,1,0,2,0.0
1699,1,1,0,2,0.0
flynn,1,1,0,2,0.0
dem,1,1,0,2,0.0
burden,1,1,0,2,0.0
naga,1,1,0,2,0.0
garcía,1,1,0,2,0.0
1696,1,1,0,2,0.0
1541,1,1,0,2,0.0
cervantes,1,1,0,2,0.0
miller,1,1,0,2,0.0
adapt,1,1,0,2,0.0
image_size,1,1,0,2,0.0
outperforming,1,1,0,2,0.0
capitalizing,1,1,0,2,0.0
notions,1,1,0,2,0.0
nearing,1,1,0,2,0.0
lecour,1,1,0,2,0.0
tétouan,1,1,0,2,0.0
dunm,1,1,0,2,0.0
bessarabia,1,1,0,2,0.0
oppressed,1,1,0,2,0.0
rites,1,1,0,2,0.0
trhis,1,1,0,2,0.0
ryukyufrom,1,1,0,2,0.0
dagestan,1,1,0,2,0.0
dealers,1,1,0,2,0.0
1791,1,1,0,2,0.0
wifes,1,1,0,2,0.0
secretary,1,1,0,2,0.0
notting,1,1,0,2,0.0
payment,1,1,0,2,0.0
pax,1,1,0,2,0.0
postcolonialism,1,1,0,2,0.0
surface,1,1,0,2,0.0
1717,1,1,0,2,0.0
kipling,1,1,0,2,0.0
champlain,1,1,0,2,0.0
janavari,1,1,0,2,0.0
polis,1,1,0,2,0.0
ease,1,1,0,2,0.0
images,1,1,0,2,0.0
fijians,1,1,0,2,0.0
philosophies,1,1,0,2,0.0
spring,1,1,0,2,0.0
1923,1,1,0,2,0.0
tatarstan,1,1,0,2,0.0
essentially,1,1,0,2,0.0
manipulated,1,1,0,2,0.0
imperio,1,1,0,2,0.0
federated,1,1,0,2,0.0
roma,1,1,0,2,0.0
clips,1,1,0,2,0.0
accounted,1,1,0,2,0.0
addressing,1,1,0,2,0.0
hit,1,1,0,2,0.0
1890s,1,1,0,2,0.0
blank,1,1,0,2,0.0
ordenanzas,1,1,0,2,0.0
noviembre,1,1,0,2,0.0
nejd,1,1,0,2,0.0
ko,1,1,0,2,0.0
dynastic,1,1,0,2,0.0
nuestro,1,1,0,2,0.0
keen,1,1,0,2,0.0
lure,1,1,0,2,0.0
bassett,1,1,0,2,0.0
penguin,1,1,0,2,0.0
carefully,1,1,0,2,0.0
navigators,1,1,0,2,0.0
employers,1,1,0,2,0.0
windward,1,1,0,2,0.0
reformation,1,1,0,2,0.0
cholo,1,1,0,2,0.0
perceived,1,1,0,2,0.0
1966,1,1,0,2,0.0
granting,1,1,0,2,0.0
thrived,1,1,0,2,0.0
ciamexico,1,1,0,2,0.0
othered,1,1,0,2,0.0
platt,1,1,0,2,0.0
warfare,1,1,0,2,0.0
girls,1,1,0,2,0.0
marxist,1,1,0,2,0.0
extraordinary,1,1,0,2,0.0
konghk,1,1,0,2,0.0
psychological,1,1,0,2,0.0
bosniak,1,1,0,2,0.0
ine,1,1,0,2,0.0
prospects,1,1,0,2,0.0
aids,1,1,0,2,0.0
resolved,1,1,0,2,0.0
proyectos,1,1,0,2,0.0
companion,1,1,0,2,0.0
māori,1,1,0,2,0.0
neg9eqb,1,1,0,2,0.0
189,1,1,0,2,0.0
curb,1,1,0,2,0.0
coloniser,1,1,0,2,0.0
mes,1,1,0,2,0.0
durbar,1,1,0,2,0.0
poland,1,1,0,2,0.0
vagina,1,1,0,2,0.0
feel,1,1,0,2,0.0
turn,1,1,0,2,0.0
daysometimes,1,1,0,2,0.0
boycotted,1,1,0,2,0.0
livland,1,1,0,2,0.0
relocated,1,1,0,2,0.0
nonvenereal,1,1,0,2,0.0
alcántara,1,1,0,2,0.0
godlewska,1,1,0,2,0.0
index,1,1,0,2,0.0
tonantzin,1,1,0,2,0.0
cova,1,1,0,2,0.0
lhjjjjvdescribes,1,1,0,2,0.0
cemented,1,1,0,2,0.0
driving,1,1,0,2,0.0
interchangeable,1,1,0,2,0.0
miquelon,1,1,0,2,0.0
acquittal,1,1,0,2,0.0
1838,1,1,0,2,0.0
anthropology,1,1,0,2,0.0
yamalia,1,1,0,2,0.0
nederlanders,1,1,0,2,0.0
transport,1,1,0,2,0.0
cincinnatti,1,1,0,2,0.0
wfergerq0ig,1,1,0,2,0.0
karikal,1,1,0,2,0.0
sarawak,1,1,0,2,0.0
rudyard,1,1,0,2,0.0
disadvantageous,1,1,0,2,0.0
ical,1,1,0,2,0.0
belgrade,1,1,0,2,0.0
aided,1,1,0,2,0.0
axel,1,1,0,2,0.0
philosopher,1,1,0,2,0.0
åland,1,1,0,2,0.0
deus,1,1,0,2,0.0
stricter,1,1,0,2,0.0
exterminate,1,1,0,2,0.0
anglicans,1,1,0,2,0.0
bunau,1,1,0,2,0.0
populationperu,1,1,0,2,0.0
population8,1,1,0,2,0.0
touted,1,1,0,2,0.0
1611,1,1,0,2,0.0
hashhindi,1,1,0,2,0.0
île,1,1,0,2,0.0
unavailable,1,1,0,2,0.0
maryland,1,1,0,2,0.0
kieran,1,1,0,2,0.0
cabinda,1,1,0,2,0.0
banned,1,1,0,2,0.0
continually,1,1,0,2,0.0
cabrera,1,1,0,2,0.0
moya,1,1,0,2,0.0
sects,1,1,0,2,0.0
raben,1,1,0,2,0.0
enlightened,1,1,0,2,0.0
undoubtedly,1,1,0,2,0.0
inferring,1,1,0,2,0.0
1888,1,1,0,2,0.0
toothless,1,1,0,2,0.0
privileged,1,1,0,2,0.0
bert,1,1,0,2,0.0
holmes,1,1,0,2,0.0
ewart,1,1,0,2,0.0
generous,1,1,0,2,0.0
diporninjnijninhredzfjzuktfdjrhgwfeqdfnvhgrge4r3dfvew3sdx,1,1,0,2,0.0
axes,1,1,0,2,0.0
materials,1,1,0,2,0.0
reconnaissance,1,1,0,2,0.0
ab,1,1,0,2,0.0
aboard,1,1,0,2,0.0
networks,1,1,0,2,0.0
fully,1,1,0,2,0.0
populationargentina,1,1,0,2,0.0
1819,1,1,0,2,0.0
sociocultural,1,1,0,2,0.0
undiscovered,1,1,0,2,0.0
juby,1,1,0,2,0.0
advocated,1,1,0,2,0.0
exhibitions,1,1,0,2,0.0
tone,1,1,0,2,0.0
1870,1,1,0,2,0.0
flawed,1,1,0,2,0.0
zone,1,1,0,2,0.0
latifundias,1,1,0,2,0.0
sped,1,1,0,2,0.0
push,1,1,0,2,0.0
guanches,1,1,0,2,0.0
1736,1,1,0,2,0.0
bechuanaland,1,1,0,2,0.0
absence,1,1,0,2,0.0
resembled,1,1,0,2,0.0
lb,1,1,0,2,0.0
atrocities,1,1,0,2,0.0
fit,1,1,0,2,0.0
tolerant,1,1,0,2,0.0
370,1,1,0,2,0.0
yemen,1,1,0,2,0.0
malayathumb,1,1,0,2,0.0
dream,1,1,0,2,0.0
league,1,1,0,2,0.0
rolfe,1,1,0,2,0.0
oky,1,1,0,2,0.0
kalmykia,1,1,0,2,0.0
confederate,1,1,0,2,0.0
antigua,1,1,0,2,0.0
directing,1,1,0,2,0.0
pang,1,1,0,2,0.0
hay,1,1,0,2,0.0
1698,1,1,0,2,0.0
asking,1,1,0,2,0.0
feed,1,1,0,2,0.0
niue,1,1,0,2,0.0
bridging,1,1,0,2,0.0
mapping,1,1,0,2,0.0
institut,1,1,0,2,0.0
royale,1,1,0,2,0.0
tan,1,1,0,2,0.0
landmasters,1,1,0,2,0.0
mr,1,1,0,2,0.0
kokaisl,1,1,0,2,0.0
portraying,1,1,0,2,0.0
portraits,1,1,0,2,0.0
getting,1,1,0,2,0.0
farmland,1,1,0,2,0.0
vistas,1,1,0,2,0.0
organisms,1,1,0,2,0.0
922pp,1,1,0,2,0.0
rp,1,1,0,2,0.0
toabgo,1,1,0,2,0.0
fathers,1,1,0,2,0.0
distinguishing,1,1,0,2,0.0
extraction,1,1,0,2,0.0
sverdrup,1,1,0,2,0.0
1836,1,1,0,2,0.0
fernando,1,1,0,2,0.0
cuvier,1,1,0,2,0.0
centralized,1,1,0,2,0.0
lilliana,1,1,0,2,0.0
technologic,1,1,0,2,0.0
days,1,1,0,2,0.0
transition,1,1,0,2,0.0
tonkinese,1,1,0,2,0.0
78,1,1,0,2,0.0
extensions,1,1,0,2,0.0
